;dlwrf_s1_1;dlwrf_s2_1;dlwrf_s3_1;dlwrf_s4_1;dlwrf_s5_1;dswrf_s1_1;dswrf_s2_1;dswrf_s3_1;dswrf_s4_1;dswrf_s5_1;pres_ms1_1;pres_ms2_1;pres_ms3_1;pres_ms4_1;pres_ms5_1;pwat_ea1_1;pwat_ea2_1;pwat_ea3_1;pwat_ea4_1;pwat_ea5_1;spfh_2m1_1;spfh_2m2_1;spfh_2m3_1;spfh_2m4_1;spfh_2m5_1;tmin_2m1_1;tmin_2m2_1;tmin_2m3_1;tmin_2m4_1;tmin_2m5_1;tmp_sfc1_1;tmp_sfc2_1;tmp_sfc3_1;tmp_sfc4_1;tmp_sfc5_1;ulwrf_s1_1;ulwrf_s2_1;ulwrf_s3_1;ulwrf_s4_1;ulwrf_s5_1;ulwrf_t1_1;ulwrf_t2_1;ulwrf_t3_1;ulwrf_t4_1;ulwrf_t5_1;uswrf_s1_1;uswrf_s2_1;uswrf_s3_1;uswrf_s4_1;uswrf_s5_1;dlwrf_s1_2;dlwrf_s2_2;dlwrf_s3_2;dlwrf_s4_2;dlwrf_s5_2;dswrf_s1_2;dswrf_s2_2;dswrf_s3_2;dswrf_s4_2;dswrf_s5_2;pres_ms1_2;pres_ms2_2;pres_ms3_2;pres_ms4_2;pres_ms5_2;pwat_ea1_2;pwat_ea2_2;pwat_ea3_2;pwat_ea4_2;pwat_ea5_2;spfh_2m1_2;spfh_2m2_2;spfh_2m3_2;spfh_2m4_2;spfh_2m5_2;tmin_2m1_2;tmin_2m2_2;tmin_2m3_2;tmin_2m4_2;tmin_2m5_2;tmp_sfc1_2;tmp_sfc2_2;tmp_sfc3_2;tmp_sfc4_2;tmp_sfc5_2;ulwrf_s1_2;ulwrf_s2_2;ulwrf_s3_2;ulwrf_s4_2;ulwrf_s5_2;ulwrf_t1_2;ulwrf_t2_2;ulwrf_t3_2;ulwrf_t4_2;ulwrf_t5_2;uswrf_s1_2;uswrf_s2_2;uswrf_s3_2;uswrf_s4_2;uswrf_s5_2;dlwrf_s1_3;dlwrf_s2_3;dlwrf_s3_3;dlwrf_s4_3;dlwrf_s5_3;dswrf_s1_3;dswrf_s2_3;dswrf_s3_3;dswrf_s4_3;dswrf_s5_3;pres_ms1_3;pres_ms2_3;pres_ms3_3;pres_ms4_3;pres_ms5_3;pwat_ea1_3;pwat_ea2_3;pwat_ea3_3;pwat_ea4_3;pwat_ea5_3;spfh_2m1_3;spfh_2m2_3;spfh_2m3_3;spfh_2m4_3;spfh_2m5_3;tmin_2m1_3;tmin_2m2_3;tmin_2m3_3;tmin_2m4_3;tmin_2m5_3;tmp_sfc1_3;tmp_sfc2_3;tmp_sfc3_3;tmp_sfc4_3;tmp_sfc5_3;ulwrf_s1_3;ulwrf_s2_3;ulwrf_s3_3;ulwrf_s4_3;ulwrf_s5_3;ulwrf_t1_3;ulwrf_t2_3;ulwrf_t3_3;ulwrf_t4_3;ulwrf_t5_3;uswrf_s1_3;uswrf_s2_3;uswrf_s3_3;uswrf_s4_3;uswrf_s5_3;dlwrf_s1_4;dlwrf_s2_4;dlwrf_s3_4;dlwrf_s4_4;dlwrf_s5_4;dswrf_s1_4;dswrf_s2_4;dswrf_s3_4;dswrf_s4_4;dswrf_s5_4;pres_ms1_4;pres_ms2_4;pres_ms3_4;pres_ms4_4;pres_ms5_4;pwat_ea1_4;pwat_ea2_4;pwat_ea3_4;pwat_ea4_4;pwat_ea5_4;spfh_2m1_4;spfh_2m2_4;spfh_2m3_4;spfh_2m4_4;spfh_2m5_4;tmin_2m1_4;tmin_2m2_4;tmin_2m3_4;tmin_2m4_4;tmin_2m5_4;tmp_sfc1_4;tmp_sfc2_4;tmp_sfc3_4;tmp_sfc4_4;tmp_sfc5_4;ulwrf_s1_4;ulwrf_s2_4;ulwrf_s3_4;ulwrf_s4_4;ulwrf_s5_4;ulwrf_t1_4;ulwrf_t2_4;ulwrf_t3_4;ulwrf_t4_4;ulwrf_t5_4;uswrf_s1_4;uswrf_s2_4;uswrf_s3_4;uswrf_s4_4;uswrf_s5_4;salida
11;272,6344549;268,5504816;275,9194114;304,5108615;305,3227622;0;30;220;569,0909091;390,1818182;102359,5412;102265,0618;102012,8658;101527,9986;101361,7571;10,53098748;10,30938634;10,27481036;10,78385969;13,39210259;0,005416529;0,005517686;0,005855027;0,006082868;0,006271998;280,9865029;280,5878268;280,5875383;289,9311274;289,5810991;279,2527161;281,7156622;294,2749523;296,3685747;286,6826671;349,4820418;345,5077154;369,85533;437,1274608;425,1893477;266,3802407;267,8902061;274,7522167;299,8588867;295,0091497;0;8;50,81818182;117,8181818;85;267,725364;261,6413907;267,7375932;294,2381342;295,9591259;0;29,09090909;210;559,0909091;381,7272727;102226,9616;102116,1612;101868,1399;101370,3842;101188,3899;8,294624155;7,709386349;7,547537544;7,956587055;9,419375246;0,004756529;0,004626777;0,004914118;0,005051959;0,005436544;280,8274175;280,2578236;280,258445;289,8756742;289,6220037;278,6345326;280,8247542;293,3113098;295,5958474;286,2826677;346,7547691;341,6895336;365,6735119;431,6729154;420,3711659;265,4711498;264,5265697;271,024944;297,4043413;296,6455134;0;8;52;122,4545455;88,18181818;260,9980913;255,6413866;260,8285023;282,7835888;283,3227622;0;20;210;550;373,5454545;102123,0916;101989,8906;101726,8011;101247,098;101066,0952;6,867351272;6,127568072;5,756628427;5,72022334;6,337557186;0,003691983;0,003687686;0,00405139;0,004255595;0,004387453;280,1328735;279,6023726;279,6038957;289,428403;287,9492826;277,3618081;279,6065729;292,5567682;294,2867515;284,2099415;338,0274963;335,9622609;360,2189664;425,4001881;412,462075;260,5620589;260,3447515;266,7522167;292,8588867;293,4636952;0;7;54;129,2727273;93;259,0890004;254,8232047;260,0103205;280,8744978;278,6863986;0;20;200;540;365,6363636;102023,8033;101873,3821;101553,1286;101090,5007;100959,1307;6,294624069;5,718477206;5,383901163;5,111132448;4,946648034;0,003351074;0,003340413;0,003608663;0,00377105;0,003755634;280,4755915;280,1123685;280,1129927;289,9065829;287,4474654;277,9890775;279,7429393;292,4567677;294,1231246;284,0463035;341,3911327;338,8713518;361,0371482;425,0365517;411,5529841;259,7438771;260,4356606;266,6613076;291,5861594;290,6455134;0;6;50,90909091;123;88;12713100
12;300,1594876;291,6688399;285,4598222;274,5325317;270,7759427;0;30;220;578,1818182;397,7272727;100799,4368;100901,1768;101295,2429;101465,6534;101819,0419;14,32865403;12,43853231;8,886101289;9,603751096;8,086118785;0,006443238;0,005765062;0,003137125;0,003578966;0,00255139;286,0843561;285,960083;285,9581549;286,6972046;283,3275701;284,3452148;286,1721219;291,6716475;290,6209495;282,0723322;375,0870639;371,4731778;385,4632374;411,1804726;397,0334362;277,4705727;277,5226857;280,1305403;288,1932678;283,982064;0;8;50,90909091;119,8181818;86,90909091;297,6140331;277,2142944;270,8234586;269,6234408;264,7759427;0;30;213,6363636;560;384,2727273;100619,9297;100921,1754;101409,0156;101592,5625;101923,4645;13,33774497;8,829441547;9,467919436;8,485569174;7,549755096;0,005588692;0,003375062;0,003508943;0,002658057;0,002609572;286,3316317;283,8400823;283,7345137;285,5399309;282,4393865;284,3361234;283,4175748;289,2989252;289,0118575;280,9814259;373,6325184;366,7459051;374,3723283;400,3622908;387,7607089;276,7433;273,1590493;275,0396312;284,1023587;280,4366094;0;8;52;121,9090909;88,36363636;283,1594876;258,0324749;257,7325481;258,8961681;254,8668518;0;20;200;548,1818182;373,4545455;100594,7969;101105,1484;101578,7322;101703,3402;102022,5341;9,546835899;9,065805262;8,613374147;7,54920552;7,013391451;0,003865965;0,003130517;0,002708034;0,002597148;0,002333208;283,0834462;280,3264465;280,3263328;283,7972024;280,573023;281,1906683;280,2266652;287,1261957;287,1209523;279,0268804;362,7234275;349,2913596;359,3723283;389,1804726;377,5788907;271,4705727;265,3408675;267,2214494;276,7387224;273,4366094;0;7;52,72727273;127,1818182;91,81818182;266,8867604;249,6688357;248,5507272;247,9870772;245,5032154;0;20;200;533,6363636;362,5454545;100843,1889;101437,1911;101819,853;101864,1115;102116,5412;9,628654307;8,956714283;7,586101315;6,831023736;7,386118715;0,003004147;0,002855971;0,002574398;0,002220784;0,001869572;280,0943604;278,2419017;278,2408752;281,723569;278,9357466;278,8543063;278,3812062;285,398923;285,1754983;277,5359719;351,7234275;338,8368142;349,7359647;379,6350181;368,0334362;264,7433;258,4317766;260,2214494;270,1023587;267,0729731;0;6;49,63636364;121,1818182;86,72727273;11878200
13;233,832557;231,8173315;237,2915081;253,5040533;254,139095;0;30;221,8181818;577,2727273;399,6363636;102779,8239;102877,1513;102841,1186;102465,8629;102368,299;6,834388646;7,283605619;7,434619643;7,505121578;7,117551283;0,001786227;0,001673781;0,001588395;0,001768485;0,001876537;274,7786893;273,82102;273,8207203;280,2796742;280,024403;273,5166099;276,522977;288,4547674;288,7823958;278,2991388;325,123832;317,2945196;341,8426819;399,1642512;383,9560047;249,777918;237,0546653;241,6028193;264,6977095;260,2076749;0;8;51,09090909;120,7272727;87,27272727;232,3780115;230,362786;235,2915081;250,4131442;249,4118222;0;30;219,0909091;565,4545455;388,9090909;102780,3473;102874,2706;102838,3693;102459,2891;102383,4744;7,470752283;7,956332944;7,998256033;7,377848842;7,32664221;0,001681681;0,001668327;0,001646577;0,001833939;0,001927446;273,7868763;272,7910212;272,7907188;279,9833124;279,1534979;272,3166116;275,7502441;287,0002247;287,0369374;277,2536871;320,2147411;312,1127014;336,3881364;389,982433;375,7741866;247,1415544;238,4183017;244,1482738;264,5158913;263,7531294;0;7,909090909;52,45454545;123,7272727;89,63636364;231,4689206;229,1809679;233,4733262;246,9585987;245,139095;0;20;210;550;375,8181818;102770,2393;102830,4169;102789,7159;102399,4929;102379,9105;8,407115936;8,538151134;8,652801427;7,696030703;7,753915006;0,0014835;0,001571054;0,001604759;0,001831212;0,001888355;272,1405113;270,7919339;270,7925415;279,4496765;277,7507685;270,6347878;274,4138877;285,4274986;285,3187589;275,8991339;313,3056502;303,8399741;328,933591;381,1642512;367,4105502;242,777918;235,2364835;240,7846375;257,8795277;256,1167658;0;7;53;127,5454545;92;228,0143752;224,362786;229,5642353;247,4131442;245,5027313;0;20;200;522,7272727;355,0909091;102747,7507;102757,7621;102703,1413;102301,3089;102318,7642;7,434388638;8,310878233;9,025528648;8,596030625;8,435733275;0,001388954;0,001511963;0,001579305;0,001833939;0,001889264;270,1396068;270,0119351;270,0116327;278,9596807;277,1389521;268,6711537;273,7229781;284,7547691;284,3460305;275,3536821;305,9420138;298,5672469;325,0245001;376,3460693;362,7741866;237,5051908;231,8728471;237,330092;245,2431654;243,5713113;0;6;49,27272727;117,8181818;83,54545455;12957000
14;242,4573614;254,1617778;263,7191467;284,4913635;277,4511913;0;20,90909091;170;466,3636364;328,1818182;102618,5149;102694,6115;102624,0739;102404,3459;102489,7301;7,85454542;8,52860286;10,72411771;11,49857564;11,40992997;0,002067466;0,002140804;0,00229483;0,002750924;0,003009373;274,7750105;274,5792347;274,5788241;281,1421758;278,7275918;273,3986539;276,4460838;286,0916332;286,6755538;277,6649919;319,2202176;319,5101069;338,8824102;386,1420094;373,8624822;226,2588612;189,1701938;180,9149933;186,4604423;202,9593922;0;4,454545455;33,63636364;88,09090909;65,63636364;235,1846341;235,889052;242,1736922;260,7640908;259,0875563;0;24,54545455;201,8181818;539,0909091;371,2727273;102714,8487;102809,3899;102729,6442;102468,2152;102554,2813;9,754545385;9,810420817;9,551390474;9,716757341;10,09174798;0,001988375;0,002052622;0,002292103;0,002443651;0,002442101;272,8504666;272,3092318;272,3097229;279,4158159;278,4148587;271,5622836;274,2915427;285,1098106;285,9755554;276,7922641;312,4929449;309,3282887;330,0642284;382,3238276;369,6806641;241,077043;231,2611028;228,9149933;240,0968059;240,8684803;0;6,636363636;47,36363636;115,3636364;82,81818182;230,0028159;227,2526883;232,2646013;249,8550013;249,2693759;0;20;200;543,6363636;372,1818182;102807,0966;102903,4268;102818,6037;102561,1612;102660,6094;9,936363567;10,03769363;10,77866312;11,28039377;11,20993007;0,001823829;0,00183444;0,002047558;0,002345469;0,002335737;270,6531927;270,1601424;270,161549;277,1830916;276,3639499;269,3259194;272,3733604;283,2643571;283,948281;274,6559004;305,3111267;299,8737432;321,609683;371,5965548;359,589755;234,077043;230,8065574;236,9149933;253,9149891;250,5957558;0;7;52;125,1818182;89,90909091;225,9119068;223,3435974;227,2646013;243,4004558;243,9057395;0;20;200;529,0909091;360,1818182;102845,5547;102923,005;102827,5923;102569,4375;102686,2955;9,818181731;9,464966254;9,805935773;10,55312105;11,00992992;0,00165292;0,001665349;0,001812103;0,002095469;0,002191192;269,9777388;269,5037814;269,5033625;276,2549078;275,3294067;268,9895602;271,4915466;282,4461753;282,8755576;273,6377147;302,1293085;297,7828341;318,1551375;366,9601912;354,2261186;229,077043;226,442921;232,2786296;248,4604423;245,4139377;0;5,909090909;49;118,9090909;84,81818182;8911200
15;311,3741871;315,2453724;312,689234;296,836337;291,3046237;0;0,909090909;52,72727273;413,6363636;296,1818182;102821,9489;102921,4922;103019,3842;102788,8239;102849,2933;18,31429308;18,11483713;16,50108927;13,22371942;11,53113218;0,004219498;0,004406248;0,004562727;0,004973253;0,004301327;275,9976973;275,232347;274,9257896;275,8263356;274,6772405;276,2259882;275,1021729;276,0025829;278,9476124;273,7759621;331,8961043;327,1079185;326,3463939;340,4603188;337,9072654;197,4418515;163,7363795;161,4574294;214,969617;233,1228235;0;1,090909091;26,63636364;201,9090909;142;306,5560053;304,790827;300,8710521;283,1090643;278,6682601;0;7,272727273;94,54545455;450;319,3636364;102879,505;102958,468;103038,919;102770,147;102829,8359;16,95065689;16,26029171;14,10108904;12,18735574;11,27658662;0,003592225;0,003987157;0,004340909;0,004590526;0,004534054;275,6367853;275,1559809;275,1130676;276,7490595;276,227245;275,4896268;275,5930814;279,8025873;282,5112499;275,2577875;331,2597407;326,0170094;331,2554848;359,5512279;352,1799927;198,8054879;161,3727431;159,8210657;218,7877988;236,3955508;0;2;34,45454545;160,0909091;113,3636364;297,6469144;274,6999179;268,0528703;258,4727006;256,6682614;0;15,45454545;170,9090909;531,8181818;367,2727273;102949,4822;102992,4893;102994,4382;102681,4205;102723,228;13,90520226;12,29665548;11,29199817;10,76917397;10,18567753;0,002596771;0,002909885;0,003453636;0,003823253;0,003987691;273,9795199;273,0305314;273,0285228;277,5854242;276,6963362;273,6078075;274,8385343;283,5934892;284,8294317;274,8850542;322,7142861;315,9261003;331,6191212;375,2785006;362,6345381;196,5327606;182,6454704;192,8210657;250,2423456;253,0319145;0;4,181818182;47,63636364;143,6363636;102,9090909;275,8287326;240,1544633;239,8710521;250,4727006;250,850081;0;20;198,1818182;530,9090909;363,2727273;102958,7479;102970,0313;102888,3729;102564,8388;102583,6605;11,59611138;10,27847368;9,801089113;9,705537623;8,876586741;0,002354044;0,002571703;0,003014545;0,003286889;0,003381327;272,1849698;271,3641635;271,364882;277,85088;277,0490612;271,3714405;273,0385326;283,5753091;284,3385176;274,8032421;312,5324679;305,4715548;325,0736667;372,5512279;360,4527199;200,6236697;221,1909249;230,9119748;255,4241624;254,9410054;0;5,909090909;52,27272727;128,8181818;91,72727273;2350200
16;243,9517018;242,6067505;249,2126687;274,404652;274,3809398;0;30;230;590;412,6363636;102850,1378;102826,6655;102672,6264;102346,2926;102308,4482;8,296903177;7,573873563;6,947898951;6,774767572;6,592006033;0,003977794;0,004338732;0,004796586;0,00483735;0,00469648;273,4817533;274,3172302;274,3153687;283,9304366;283,6628113;272,3576133;276,5117881;290,3083579;292,6003141;280,3359125;311,5421448;314,3227095;342,5414817;415,3889299;401,1322826;250,1987013;244,8717305;252,6324782;281,8715598;281,0336664;0;8,090909091;52,54545455;123,2727273;90,81818182;241,8607927;240,7885687;246,9399414;270,5864702;271,0173035;0;30;220;572,7272727;399,3636364;102777,8615;102761,3416;102636,3366;102307,7749;102281,946;7,942357714;7,155691797;6,77517167;6,783858559;7,328369704;0,003762339;0,004125095;0,004484768;0,004721895;0,00475648;273,4108332;273,4917686;273,490817;283,5304371;282,9209928;271,603069;275,5481456;289,4810819;291,0912226;279,7268205;308,9057811;310,1408913;338,6323908;408,479839;394,8595553;247,3805195;242,0535486;251,3597509;279,1442871;277,2154846;0;8;53;125,0909091;91,09090909;237,8607927;235,8794778;241,9399414;264,0410156;264,0173035;0;20;210;560;388,3636364;102683,0263;102690,1861;102594,6214;102237,7386;102290,6733;6,987812259;6,310237321;6,220626181;6,583858447;7,646551566;0,003284157;0,003774186;0,004067495;0,004354623;0,004490116;271,9935636;271,9254067;271,9262751;283,00225;281,1809914;269,5757918;274,9117848;288,4265359;289,391227;278,1086343;306,3603266;302,777255;333,6323908;400,7525663;386,4050099;243,6532468;239,3262759;249,2688418;274,5988326;271,7609392;0;7,363636364;55,09090909;132,6363636;96;235,8607927;234,152205;239,9399414;262,1319247;262,9263944;0;20;207,2727273;550;375,4545455;102569,397;102552,3963;102462,6506;102088,081;102182,7898;5,842357809;5,592055364;5,966080882;6,79294946;8,301097046;0,003405066;0,003346004;0,003574767;0,003706441;0,003875571;273,949019;272,5226773;272,5226385;283,8422602;282,1146296;271,0394287;274,6026972;288,2629034;289,5366794;279,1722745;310,814872;304,5954368;334,1778453;400,1162026;387,1322826;242,0168832;240,1444577;248,0870236;271,8715598;267,8518483;0;7;51,09090909;123,9090909;88,90909091;3077100
17;255,2587003;253,3636461;258,8031145;277,2993552;275,7445734;0;30;230;590;411,5454545;102608,5369;102733,7351;102814,0703;102627,9098;102681,5838;7,683593967;8,109427929;8,718173027;9,14016819;9,368264112;0,003712743;0,003998429;0,004265363;0,004730526;0,004970686;278,5281483;276,8145807;276,8135293;286,0512057;283,1380033;275,8877647;279,5710505;291,7207531;291,7530961;281,0705927;334,9012812;327,1925188;356,5760803;416,0353449;400,7737094;258,1430525;251,7884965;257,7702082;276,282332;274,2424372;0;8;52;120,7272727;88,72727273;256,7132485;252,8181915;256,1667522;269,1175371;267,1082098;0;30;220;570;395,8181818;102579,4886;102865,9972;103010,3288;102791,9197;102835,0923;8,719957785;9,536700682;9,918173096;9,712895307;9,41371857;0,003880925;0,003812975;0,004151727;0,004242344;0,004155232;276,1672419;276,1573098;276,1571655;283,291196;280,6352816;273,4968622;278,3892267;288,1480241;288,7440047;278,6796847;324,3558266;322,9197915;346,4851712;397,0353449;384,1373457;253,0521448;245,4248602;250,3156641;267,282332;266,1515281;0;7,909090909;51,54545455;122,2727273;89,18181818;252,6223366;251,272737;251,984934;258,2993552;256,0172993;0;20;203,6363636;555,4545455;384,0909091;102703,0241;103054,9574;103168,0028;102896,5639;102928,7486;9,283594131;9,936700821;9,609082135;8,885622805;8,377355099;0,003643652;0,003461157;0,003072636;0,002935071;0,002796141;275,9508833;276,5527649;276,5526234;281,019387;278,4207348;274,7423123;276,7710488;285,8752996;286,7167331;276,4433205;320,2649175;325,5561551;341,7578985;385,6717085;372,9555276;246,3248721;232,9703147;238,1338459;260,9186942;259,7878931;0;6,181818182;51,09090909;127,4545455;92,45454545;254,5314276;247,5454643;245,984934;248,3902616;246,2900252;0;20;197,2727273;543,6363636;372,4545455;102892,1009;103235,5241;103314,4503;102999,2685;102978,674;10,12904843;10,1457914;9,236355001;8,221986294;7,622809497;0,003153652;0,002965702;0,002410818;0,00228598;0,002208868;277,3963318;275,2909435;275,289892;278,5348372;276,8970947;275,7877697;275,6346852;284,3025707;285,1167353;275,3887773;331,4467357;324,5561551;337,3942621;377,3080722;365,0464367;234,1430539;224,8794056;230,6793005;255,1005096;254,3333491;0;5;47,90909091;120,9090909;87,54545455;11821500
18;255,9862033;257,5525374;263,1507846;281,9530778;284,1365828;0;28,18181818;221,8181818;589,0909091;412,1818182;102555,6612;102461,1449;102119,5334;101628,6271;101464,7095;10,23220643;9,933881066;9,455623713;10,07972986;9,106588797;0,004896732;0,005053043;0,005254404;0,005435073;0,005459057;277,388683;277,1627891;277,1627419;284,7562006;284,7555903;275,8107161;278,8696428;290,1092391;291,9852434;283,8163563;331,39998;330,2795244;352,8763178;411,466328;402,5238176;250,6957439;250,6491533;256,5105466;276,1687844;276,6875971;0;7,272727273;49,45454545;120,1818182;88,45454545;250,6225669;277,188901;291,7871482;288,4985324;285,5911283;0;15,45454545;139,0909091;530;377,6363636;102661,3047;102477,3189;102130,2095;101515,5945;101290,3239;11,66857009;11,23388108;10,31926016;10,00700257;8,870225126;0,004254913;0,004858498;0,005293495;0,005361436;0,00523542;274,9859536;275,0709645;275,0718273;282,8025651;282,8037747;273,8198103;277,6514587;286,4001437;290,2397877;282,5890864;320,39998;324,0067971;342,058136;398,1936007;391,7056358;243,1502894;247,0127896;250,0559998;265,2596935;269,3239607;0;3,909090909;29,36363636;112,0909091;84,45454545;239,713476;282,3707192;300,9689664;313,0439869;297,4093101;0;10,90909091;76,36363636;327,2727273;259,8181818;102745,3636;102485,1293;102120,0717;101470,2557;101200,9716;11,05947911;10,80660829;10,11016924;9,252457185;9,097497767;0,00282855;0,003914861;0,004969858;0,005271436;0,005238148;272,3114125;272,4755138;272,4754666;279,3162037;279,3165006;271,3016302;275,6514532;281,1456021;285,7216076;279,8345448;310,7636164;315,0977062;328,5126814;368,5572371;368,6147267;235,8775621;240,7400624;242,8741816;250,5324194;257,9603244;0;2,181818182;15,18181818;68,54545455;59,36363636;234,2589306;245,9161724;269,5144209;308,0439869;298,2274919;0;15,45454545;118,1818182;320;230;102711,2685;102416,3878;101942,8217;101433,6158;101257,3771;10,1322064;9,842971975;9,37380574;9,270638899;9,797497836;0,002156732;0,00286668;0,004504404;0,004945073;0,005163602;271,3514044;271,0455073;271,0454629;278,6343828;278,5510476;270,6016208;273,5150979;281,1546908;283,1761447;277,49818;306,8545255;306,1886153;322,3308633;361,3754189;358,978363;228,4230166;232,1946078;234,328727;243,1687844;250,2330503;0;4,181818182;25,36363636;64;49,63636364;2746200
19;242,2744529;222,0448442;223,0554976;234,1464095;234,3435447;0;30;240;610;429,6363636;103151,0121;103493,63;103583,2749;103337,0455;103484,4226;4,739845276;4,247460842;4,68521504;5,187071367;5,548261512;0,002359314;0,001726774;0,001643448;0,001681331;0,001712604;276,3237721;274,9450323;274,9432234;278,8563676;277,7682467;275,4709695;275,960108;283,9876543;285,0120156;276,3804127;338,9779386;323,59375;337,0958918;375,5836293;365,587985;257,4565263;249,2431668;250,7920227;261,2884938;259,2026645;0;9;55,09090909;127,0909091;93,90909091;235,5471802;216,4993896;218,5100431;230,9645913;230,616272;0;30;230;599,0909091;415,4545455;103200,7315;103574,103;103673,1335;103409,4673;103473,3494;4,167117964;4,392915336;4,62157865;4,741616813;5,157352404;0,001962041;0,001680411;0,001623448;0,001711331;0,001743513;275,1646756;273,6368491;273,6377702;278,0581915;277,0564242;274,1618819;274,4782909;282,8331049;283,9029291;275,4804105;330,6143022;317,1392045;330,5504372;369,7654474;359,8607122;251,0928886;243,6068032;245,6102045;257,7430392;255,6572085;0;9;55,45454545;130;95,63636364;222,5471802;207,6812078;210,419134;224,0555004;224,2526356;0;20;220;580;402,6363636;103226,4922;103594,7244;103689,6342;103471,5739;103503,294;3,939845367;4,311097058;4,457942312;4,650707765;4,939170621;0,001811132;0,001628593;0,00152163;0,001670421;0,001728058;272,4164956;270,7523027;270,7532182;276,0691001;275,3482444;271,3437001;271,4782937;280,6785639;281,9938382;273,6258573;317,1597567;304,1392045;317,8231645;359,4927202;350,4061668;243,3656158;235,8795305;237,8829318;251,5612224;249,3844813;0;8;56;134,5454545;98,09090909;210,5471802;198,3175715;200,9645885;215,6009549;216,616272;0;20;210;570;388,9090909;103299,5824;103683,8523;103775,9411;103543,6797;103593,3864;3,812572566;4,06564253;4,276124174;4,696162267;4,839170673;0,001736586;0,001510411;0,001457993;0,001637694;0,001741695;269,4237615;267,9650296;267,9659507;273,1572793;272,8591503;268,625516;269,014654;278,3421992;279,6756536;271,0258623;304,432484;292,8664773;306,3686191;347,7654474;338,4970759;236,1837977;228,6068032;231,1556591;244,4703133;242,0208449;0;7;53,81818182;129,7272727;94,09090909;13502400
20;217,2261505;217,6953236;222,9379827;239,7531613;239,3021129;0;30;230;600;422,2727273;103723,3366;103701,4261;103538,1577;103192,255;103144,0504;7,714042273;8,036363688;8,328017582;8,249312878;7,946318756;0,001466923;0,001472601;0,001622346;0,001792772;0,001862451;269,5427634;269,5790905;269,5774481;276,6677662;276,0705788;268,3250178;273,0450051;285,447163;286,058505;274,3626931;297,3278448;297,5840787;324,4169783;383,1367465;368,5519465;228,7827259;224,5490737;231,4639227;253,2359924;250,0962788;0;9;53;123,5454545;91,36363636;215,9534232;218,6953236;224,3016191;259,9349809;266,393022;0;30;219,0909091;533,6363636;356,7272727;103738,7834;103683,245;103553,794;103211,4695;103143,527;7,795860464;8,390909108;8,582563053;8,6674946;8,146318826;0,001487832;0,001498055;0,001645073;0,001806408;0,001896088;268,6954928;268,7609059;268,7601707;276,5286727;276,0805775;267,3886525;272,8904669;285,4471602;284,43123;274,7899669;292,2369357;294,3113514;322,144251;378,2276556;363,097401;223,6918169;217,8218009;225,7366499;231,781447;224,9144606;0;7,909090909;52,72727273;110;74,63636364;218,2261505;226,3316872;231,1198009;272,4804355;275,393022;0;20;202,7272727;452,7272727;298,6363636;103752,4268;103667,5803;103515,9325;103194,8587;103101,87;7,559496793;8,209090883;8,291654067;8,440221786;7,782682506;0,001565104;0,001572601;0,001671437;0,001847317;0,001980633;267,8018577;268,0745461;268,0765381;275,9032204;275,049666;267,1977484;271,8995583;285,2289789;282,6221424;273,6536005;287,8732993;291,4931696;318,9624329;372,2276556;356,2792192;216,2372714;211,8218009;218,1911954;214,3269015;210,7326424;0;6,545454545;49,45454545;94,90909091;62,81818182;223,8625141;233,3316872;236,9379827;252,7531627;248,393022;0;20;184,5454545;489,0909091;339,1818182;103786,0263;103695,1463;103504,2237;103145,1278;103029,7536;6,614042239;7,090909048;7,237108577;7,385676384;6,764500531;0,001592377;0,001598055;0,001675982;0,00190459;0,002034269;267,7145802;268,0436374;268,041995;274,2304909;273,1042148;267,4977445;270,854101;283,1107955;282,1039595;270,9717823;289,6005721;292,3113514;314,6897056;367,7731101;351,097401;209,3281805;208,4581646;214,1911954;228,6905379;229,278097;0;4,545454545;42,81818182;105,8181818;76,54545455;8755800
